tweet_id,timestamp,rating_numerator,rating_denominator,name,favorite_count,retweet_count,jpg_url,img_num,breed,confidence,stage
817777686764523521,2017-04-26 16:00:39,13.0,10,Oscar,20218,4616,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,1,samoyed,0.998021,
817777686764523521,2017-04-26 00:33:27,12.0,10,Zeke,19148,4104,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,2,golden_retriever,0.968623,
817777686764523521,2017-04-24 16:22:16,12.0,10,Callie,16452,2951,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,1,boston_bull,0.30691,
817777686764523521,2017-04-24 15:13:52,14.0,10,,11988,1933,https://pbs.twimg.com/media/C-L-aIYXgAIR0jY.jpg,1,old_english_sheepdog,0.798481,
817777686764523521,2017-04-23 23:01:59,14.0,10,Cermet,28087,6492,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,4,chihuahua,0.8765430000000001,
817777686764523521,2017-04-22 18:31:02,13.0,10,,46086,18219,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,1,flat-coated_retriever,0.321676,"doggo,puppo"
817777686764523521,2017-04-21 16:33:22,12.0,10,,30378,8454,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,2,blenheim_spaniel,0.389513,
817777686764523521,2017-04-19 16:25:34,12.0,10,Marlee,23227,6303,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,1,pembroke,0.6955479999999999,
817777686764523521,2017-04-18 23:50:52,13.0,10,Arya,29824,7096,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,1,chihuahua,0.26024200000000003,
817777686764523521,2017-04-18 16:05:17,13.0,10,Einstein,19250,4854,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,1,pembroke,0.90708,
817777686764523521,2017-04-17 23:52:16,14.0,10,,32571,7742,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,4,black-and-tan_coonhound,0.8548610000000001,pupper
817777686764523521,2017-04-17 16:34:26,11.0,10,,16519,3266,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1,english_springer,0.354733,"doggo,floofer"
817777686764523521,2017-04-17 00:03:50,12.0,10,Alice,29166,5995,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,1,miniature_pinscher,0.29251900000000003,
817777686764523521,2017-04-16 16:00:07,13.0,10,,35581,10527,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,1,german_shepherd,0.509879,
